,,account_id,average_price,direction,exchange,frozen,instrument,position,position_profit,yesterday_position
2018-01-30,104,test0_12940567,59.897964,,SZ,0,000333,100,-113.79640000000038,0
2018-01-30,105,test0_12940567,7.312193,,SZ,0,000898,100,-26.21929999999999,0
2018-01-30,106,test0_12940567,2.8908669999999996,,SZ,0,000630,100,-1.0866999999999738,0
2018-01-30,107,test0_12940567,4.951485,,SH,0,600369,100,-4.148499999999977,0
2018-01-30,108,test0_12940567,9.312793,,SH,0,601857,100,-20.279299999999978,0
2018-01-30,109,test0_12940567,10.723216,,SH,0,600376,100,-12.32160000000011,0
2018-01-30,110,test0_12940567,6.7420219999999995,,SH,0,601727,100,11.79780000000008,0
2018-01-30,111,test0_12940567,14.954485,,SH,0,601788,100,-25.448500000000074,0
2018-01-30,112,test0_12940567,12.793836999999998,,SH,0,600926,100,-27.383699999999855,0
2018-01-30,113,test0_12940567,6.231869,,SH,0,601989,100,0.8131000000000554,0
2018-01-30,114,test0_12940567,7.292187,,SH,0,600704,100,-15.218700000000052,0
2018-01-30,115,test0_12940567,10.343101999999998,,SZ,0,000671,100,-65.31019999999987,0
2018-01-30,116,test0_12940567,7.832348999999999,,SH,0,603993,100,-38.23489999999987,0
2018-01-30,117,test0_12940567,32.999897,,SH,0,600036,100,-42.98969999999969,0
2018-01-30,118,test0_12940567,61.028302999999994,,SZ,0,300033,100,-34.830299999999426,0
2018-01-30,119,test0_12940567,12.013603,,SH,0,601186,100,-23.360300000000045,0
2018-01-30,120,test0_12940567,8.252474999999999,,SZ,0,000783,100,-9.247499999999853,0
2018-01-30,121,test0_12940567,5.961788,,SH,0,600415,100,0.8211999999999442,0
2018-01-30,122,test0_12940567,3.7911369999999995,,SH,0,601099,100,-2.1136999999999517,0
2018-01-30,123,test0_12940567,18.955685000000003,,SH,0,601166,100,-44.5685000000001,0
2018-01-30,124,test0_12940567,23.727116000000006,,SZ,0,002044,100,29.28839999999937,0
2018-01-30,125,test0_12940567,52.065615,,SZ,0,002739,100,-2.561500000000194,0
2018-01-30,126,test0_12940567,73.442026,,SH,0,600436,100,-49.20259999999956,0
2018-01-30,127,test0_12940567,17.425226000000002,,SZ,0,002601,100,41.477399999999776,0
2018-01-30,128,test0_12940567,6.712013,,SZ,0,300315,100,-22.201299999999957,0
2018-01-30,129,test0_12940567,135.46062599999996,,SH,0,603833,100,-246.06259999999622,0
2018-01-30,130,test0_12940567,7.622286,,SH,0,601169,100,-15.228600000000014,0
2018-01-30,131,test0_12940567,9.092727,,SZ,0,002065,100,-36.27269999999996,0
2018-01-30,132,test0_12940567,7.752325,,SH,0,601958,100,-22.232499999999966,0
2018-01-30,133,test0_12940567,5.461638000000001,,SH,0,601018,100,-6.16380000000003,0
2018-01-30,134,test0_12940567,14.664397999999998,,SH,0,601800,100,-47.4397999999999,0
2018-01-30,135,test0_12940567,34.920472999999994,,SZ,0,300015,100,-15.047299999999098,0
2018-01-30,136,test0_12940567,3.260978,,SH,0,600795,100,-7.097800000000021,0
2018-01-30,137,test0_12940567,9.952984999999998,,SH,0,600109,100,-6.298499999999763,0
2018-01-30,138,test0_12940567,38.591574,,SZ,0,000002,100,-223.1574000000002,0
2018-01-30,139,test0_12940567,14.504349999999999,,SZ,0,002027,100,-14.434999999999931,0
2018-01-30,140,test0_12940567,6.431929,,SH,0,601118,100,6.807099999999977,0
2018-01-30,141,test0_12940567,19.905970000000003,,SZ,0,002252,100,-17.597000000000307,0
2018-01-30,142,test0_12940567,8.712613,,SH,0,601390,100,-14.261299999999899,0
2018-01-30,143,test0_12940567,73.392011,,SH,0,601318,100,-1.2011000000001104,0
2018-01-30,144,test0_12940567,6.932079,,SH,0,601328,100,-19.207899999999967,0
2018-01-30,145,test0_12940567,22.126635999999998,,SH,0,600030,100,-49.663599999999875,0
2018-01-30,146,test0_12940567,12.523755999999999,,SH,0,601633,100,-35.375599999999885,0
2018-01-30,147,test0_12940567,17.215163,,SH,0,600373,100,-5.5163000000000295,0
2018-01-30,148,test0_12940567,13.173950999999999,,SZ,0,000625,100,-16.395099999999907,0
2018-01-30,149,test0_12940567,20.306089999999998,,SH,0,600663,100,-35.608999999999824,0
2018-01-30,150,test0_12940567,31.079321,,SZ,0,002624,100,-73.93210000000003,0
2018-01-30,151,test0_12940567,20.80624,,SH,0,600690,100,-18.623999999999796,0
2018-01-30,152,test0_12940567,18.075421,,SH,0,600739,100,-18.542099999999806,0
2018-01-30,153,test0_12940567,10.083024,,SH,0,601006,100,-2.302399999999949,0
2018-01-30,154,test0_12940567,65.0195,,SZ,0,000423,100,33.05000000000007,0
2018-01-30,155,test0_12940567,28.968687999999997,,SZ,0,300124,100,-45.86879999999951,0
2018-01-30,156,test0_12940567,16.975091000000003,,SH,0,601997,100,3.490899999999897,0
2018-01-30,157,test0_12940567,17.795337000000004,,SH,0,600406,100,26.46629999999952,0
2018-01-30,158,test0_12940567,10.513152999999999,,SH,0,601668,100,-35.315299999999894,0
2018-01-30,159,test0_12940567,36.57096799999999,,SH,0,600535,100,-47.096799999999206,0
2018-01-30,160,test0_12940567,19.515853000000003,,SZ,0,002142,100,-29.58530000000046,0
2018-01-30,161,test0_12940567,9.762927999999999,,SZ,0,002500,100,7.707200000000114,0
2018-01-30,162,test0_12940567,5.051515,,SH,0,601899,100,-11.15149999999998,0
2018-01-30,163,test0_12940567,20.386114000000003,,SH,0,601211,100,-34.61140000000036,0
2018-01-30,164,test0_12940567,52.175648,,SZ,0,002508,100,-50.564800000000076,0
2018-01-30,165,test0_12940567,8.372510999999998,,SH,0,600820,100,-1.2510999999998162,0
2018-01-30,166,test0_12940567,55.80673699999999,,SZ,0,000651,100,-145.67369999999897,0
2018-01-30,167,test0_12940567,16.354905000000002,,SH,0,600383,100,-97.49050000000014,0
2018-01-30,168,test0_12940567,10.453135,,SZ,0,000069,100,-20.313499999999962,0
2018-01-30,169,test0_12940567,4.2412719999999995,,SH,0,601991,100,-4.127199999999931,0
2018-01-30,170,test0_12940567,10.523155999999998,,SZ,0,002797,100,2.684400000000231,0
2018-01-30,171,test0_12940567,13.814143,,SZ,0,300251,100,-89.41429999999997,0
2018-01-30,172,test0_12940567,11.833549,,SZ,0,000060,100,-3.354899999999894,0
2018-01-30,173,test0_12940567,5.141541999999999,,SZ,0,000750,100,-4.154199999999975,0
2018-01-30,174,test0_12940567,32.399717,,SH,0,600547,100,-87.9717000000003,0
2018-01-30,175,test0_12940567,6.461938,,SH,0,601228,100,-10.193799999999964,0
2018-01-30,176,test0_12940567,13.894167,,SZ,0,002146,100,-116.4166999999999,0
2018-01-30,177,test0_12940567,7.362207999999999,,SZ,0,000540,100,-1.220799999999933,0
2018-01-30,178,test0_12940567,19.525856,,SZ,0,000776,100,-47.58560000000003,0
2018-01-30,179,test0_12940567,11.243371999999999,,SZ,0,000728,100,2.662800000000054,0
2018-01-30,180,test0_12940567,4.7614279999999995,,SH,0,601818,100,-16.14279999999999,0
2018-01-30,181,test0_12940567,9.062718,,SZ,0,000338,100,-15.271800000000013,0
2018-01-30,182,test0_12940567,37.971388,,SH,0,600682,100,-22.138799999999748,0
2018-01-30,183,test0_12940567,10.083024,,SH,0,601555,100,-4.302400000000084,0
2018-01-30,184,test0_12940567,8.162448,,SH,0,600919,100,-9.24479999999992,0
2018-01-30,185,test0_12940567,13.894167,,SH,0,600061,100,-25.416699999999892,0
2018-01-30,186,test0_12940567,8.162448,,SH,0,600909,100,1.7552000000000234,0
2018-01-30,187,test0_12940567,7.152144999999999,,SH,0,600050,100,-24.214499999999894,0
2018-01-30,188,test0_12940567,24.217263,,SH,100,600482,100,-1.7262999999999806,0
2018-01-30,189,test0_12940567,10.733218999999998,,SZ,100,000983,100,-1.321899999999765,0
2018-01-30,190,test0_12940567,25.707710000000002,,SH,100,600893,100,-1.7710000000001003,0
2018-01-30,191,test0_12940567,11.783534,,SH,100,600029,100,-1.3533999999999935,0
2018-01-30,192,test0_12940567,18.30549,,SZ,100,002202,100,-1.5489999999999782,0
2018-01-31,0,test0_12940567,9.172751,,SZ,0,000686,100,-33.2751,0
2018-01-31,1,test0_12940567,7.462238,,SH,0,600018,100,-22.223799999999994,0
2018-01-31,2,test0_12940567,9.952984999999998,,SH,0,600015,100,-10.298499999999855,0
2018-01-31,3,test0_12940567,7.252174999999999,,SH,0,601919,100,-1.2174999999999159,0
2018-01-31,4,test0_12940567,24.017203,,SZ,0,002174,100,-20.72029999999998,0
2018-01-31,5,test0_12940567,17.495247000000003,,SH,0,600637,100,-58.52470000000025,0
2018-01-31,6,test0_12940567,7.292187,,SH,0,601998,100,-7.2187000000000445,0
2018-01-31,7,test0_12940567,22.676801,,SH,0,600588,100,33.31990000000005,0
2018-01-31,8,test0_12940567,19.855955,,SZ,0,300024,100,15.404499999999999,0
2018-01-31,9,test0_12940567,11.863558000000001,,SH,0,600390,100,-39.35580000000005,0
2018-01-31,10,test0_12940567,10.023005999999999,,SH,0,600019,100,-4.300599999999832,0
2018-01-31,11,test0_12940567,48.734615999999995,,SH,0,601888,100,254.53840000000056,0
2018-01-31,12,test0_12940567,33.93017599999999,,SH,0,600085,100,-3.017599999999021,0
2018-01-31,13,test0_12940567,10.043012,,SH,0,600100,100,-16.301199999999838,0
2018-01-31,14,test0_12940567,12.063617999999998,,SH,0,601881,100,-38.361799999999846,0
2018-01-31,15,test0_12940567,19.895967,,SH,0,600999,100,-70.59669999999976,0
2018-01-31,16,test0_12940567,5.611682999999999,,SZ,0,000166,100,-26.168299999999967,0
2018-01-31,17,test0_12940567,43.563064999999995,,SH,0,601155,100,-334.3064999999996,0
2018-01-31,18,test0_12940567,2.5507649999999997,,SH,0,600010,100,-7.0764999999999745,0
2018-01-31,19,test0_12940567,7.442232000000001,,SH,0,601398,100,3.77679999999998,0
2018-01-31,20,test0_12940567,5.381614,,SH,0,600208,100,19.838600000000017,0
2018-01-31,21,test0_12940567,20.376110999999998,,SH,0,601688,100,-78.61109999999982,0
2018-01-31,22,test0_12940567,4.611382999999999,,SH,0,601988,100,-7.138299999999909,0
2018-01-31,23,test0_12940567,13.474041,,SH,0,600000,100,-30.40409999999998,0
2018-01-31,24,test0_12940567,26.017803,,SZ,0,001979,100,-23.780299999999954,0
2018-01-31,25,test0_12940567,7.242171999999999,,SH,0,601901,100,-20.217199999999913,0
2018-01-31,26,test0_12940567,43.633086000000006,,SH,0,600340,100,142.69139999999965,0
2018-01-31,27,test0_12940567,5.891767,,SH,0,600023,100,-9.176699999999993,0
2018-01-31,28,test0_12940567,6.882064000000001,,SZ,0,002385,100,-15.20640000000002,0
2018-01-31,29,test0_12940567,13.754124999999998,,SZ,0,000001,100,29.587500000000233,0
2018-01-31,30,test0_12940567,15.354605,,SH,0,601198,100,-79.46049999999988,0
2018-01-31,31,test0_12940567,16.40492,,SZ,0,002081,100,-46.49200000000011,0
2018-01-31,32,test0_12940567,6.3519049999999995,,SZ,0,000959,100,-21.19049999999998,0
2018-01-31,33,test0_12940567,13.313993,,SZ,0,002736,100,-158.39929999999995,0
2018-01-31,34,test0_12940567,9.722916000000001,,SH,0,601009,100,46.708399999999806,0
2018-01-31,35,test0_12940567,4.521356,,SH,0,601288,100,-6.135599999999997,0
2018-01-31,36,test0_12940567,4.661398,,SZ,0,000425,100,-8.139800000000008,0
2018-01-31,37,test0_12940567,3.260978,,SH,0,600221,100,-1.0978000000000154,0
2018-01-31,38,test0_12940567,19.255775,,SZ,0,300144,100,-80.57750000000006,0
2018-01-31,39,test0_12940567,8.382513999999999,,SH,0,600115,100,-3.2513999999999044,0
2018-01-31,40,test0_12940567,5.711713,,SH,0,600705,100,-16.171299999999977,0
2018-01-31,41,test0_12940567,60.32809299999999,,SZ,0,002714,100,-67.80929999999898,0
2018-01-31,42,test0_12940567,10.853254999999999,,SH,0,601611,100,-18.325499999999906,0
2018-01-31,43,test0_12940567,16.564968,,SH,0,600977,100,-16.496800000000178,0
2018-01-31,44,test0_12940567,7.452234999999999,,SH,0,600028,100,-37.2234999999999,0
2018-01-31,45,test0_12940567,13.233969,,SH,0,601111,100,-3.3969000000000804,0
2018-01-31,46,test0_12940567,7.282183999999998,,SH,0,600583,100,-28.21839999999982,0
2018-01-31,47,test0_12940567,6.3519049999999995,,SH,0,601898,100,-20.19049999999991,0
2018-01-31,48,test0_12940567,9.992996999999999,,SH,0,600177,100,-88.29969999999996,0
2018-01-31,49,test0_12940567,6.491947,,SH,0,600011,100,-18.194700000000008,0
2018-01-31,50,test0_12940567,9.532858999999998,,SH,0,601939,100,-2.285899999999863,0
2018-01-31,51,test0_12940567,9.812943,,SH,0,600068,100,-30.294300000000085,0
2018-01-31,52,test0_12940567,39.371808,,SZ,0,300072,100,-80.18080000000012,0
2018-01-31,53,test0_12940567,10.193057,,SH,0,601225,100,-14.305699999999888,0
2018-01-31,54,test0_12940567,10.433129,,SZ,0,300027,100,-24.31289999999997,0
2018-01-31,55,test0_12940567,9.932979,,SH,0,600489,100,-14.297900000000041,0
2018-01-31,56,test0_12940567,102.020597,,SH,0,603799,100,-202.0596999999995,0
2018-01-31,57,test0_12940567,16.40492,,SH,0,601229,100,-44.491999999999976,0
2018-01-31,58,test0_12940567,12.093627,,SZ,0,000402,100,-29.362699999999897,0
2018-01-31,59,test0_12940567,18.315493,,SH,0,600188,100,-31.549300000000002,0
2018-01-31,60,test0_12940567,13.394016999999998,,SZ,0,002024,100,-20.401699999999856,0
2018-01-31,61,test0_12940567,20.596176999999997,,SZ,0,002555,100,-3.617699999999857,0
2018-01-31,62,test0_12940567,7.782333999999999,,SH,0,601377,100,-8.233399999999857,0
2018-01-31,63,test0_12940567,11.213363,,SH,0,601933,100,25.663700000000134,0
2018-01-31,64,test0_12940567,13.143942,,SZ,0,300017,100,-132.3941999999999,0
2018-01-31,65,test0_12940567,7.162147999999999,,SH,0,601375,100,-15.21479999999995,0
2018-01-31,66,test0_12940567,7.612283,,SH,0,601117,100,-9.228300000000011,0
2018-01-31,67,test0_12940567,34.99049399999999,,SH,0,600585,100,-56.04939999999914,0
2018-01-31,68,test0_12940567,3.9311789999999998,,SH,0,600170,100,-6.117899999999965,0
2018-01-31,69,test0_12940567,16.995097,,SH,0,600048,100,23.49029999999992,0
2018-01-31,70,test0_12940567,7.802339999999999,,SZ,0,000961,100,-16.23399999999995,0
2018-01-31,71,test0_12940567,13.043912,,SZ,0,002673,100,-53.39120000000008,0
2018-01-31,72,test0_12940567,4.171251,,SZ,0,000709,100,-13.125099999999978,0
2018-01-31,73,test0_12940567,14.154244999999998,,SH,0,600837,100,-31.42449999999979,0
2018-01-31,74,test0_12940567,3.5310589999999995,,SH,0,601866,100,-6.105899999999931,0
2018-01-31,75,test0_12940567,8.492547,,SZ,0,000876,100,-17.25469999999998,0
2018-01-31,76,test0_12940567,25.217563,,SZ,0,002236,100,105.24370000000012,0
2018-01-31,77,test0_12940567,23.066918,,SZ,0,000623,100,-39.691799999999944,0
2018-01-31,78,test0_12940567,14.904469999999998,,SH,0,600958,100,-39.44699999999983,0
2018-01-31,79,test0_12940567,12.783833999999999,,SH,0,600153,100,-14.383399999999824,0
2018-01-31,80,test0_12940567,9.212762999999999,,SH,0,600016,100,-15.276299999999843,0
2018-01-31,81,test0_12940567,4.721416,,SH,0,601216,100,-1.1415999999999649,0
2018-01-31,82,test0_12940567,7.012103,,SH,0,601212,100,-46.21029999999999,0
2018-01-31,83,test0_12940567,17.335199000000003,,SH,0,601878,100,-120.51990000000039,0
2018-01-31,84,test0_12940567,7.622286,,SH,0,601985,100,-2.228600000000025,0
2018-01-31,85,test0_12940567,45.703706999999994,,SH,0,600009,100,118.62930000000063,0
2018-01-31,86,test0_12940567,26.187854,,SZ,0,300003,100,-8.78540000000001,0
2018-01-31,87,test0_12940567,50.465135000000004,,SH,0,600570,100,102.48649999999984,0
2018-01-31,88,test0_12940567,73.271975,,SH,0,600276,100,241.8025,0
2018-01-31,89,test0_12940567,37.621283,,SH,0,601012,100,87.87170000000017,0
2018-01-31,90,test0_12940567,16.094827,,SZ,0,300059,100,-80.48269999999995,0
2018-01-31,91,test0_12940567,34.480340999999996,,SH,0,600104,100,-9.034099999999512,0
2018-01-31,92,test0_12940567,26.147842,,SH,0,601088,100,24.215799999999987,0
2018-01-31,93,test0_12940567,59.897964,,SZ,0,000333,100,-7.796400000000148,0
2018-01-31,94,test0_12940567,7.312193,,SZ,0,000898,100,-20.21929999999994,0
2018-01-31,95,test0_12940567,2.8908669999999996,,SZ,0,000630,100,1.913300000000051,0
2018-01-31,96,test0_12940567,4.951485,,SH,0,600369,100,-16.148499999999988,0
2018-01-31,97,test0_12940567,9.312793,,SH,0,601857,100,-30.279299999999942,0
2018-01-31,98,test0_12940567,10.723216,,SH,0,600376,100,-15.321600000000046,0
2018-01-31,99,test0_12940567,6.7420219999999995,,SH,0,601727,100,-6.20219999999998,0
2018-01-31,100,test0_12940567,14.954485,,SH,0,601788,100,-45.4485,0
2018-01-31,101,test0_12940567,12.793836999999998,,SH,0,600926,100,-27.383699999999855,0
2018-01-31,102,test0_12940567,6.231869,,SH,0,601989,100,-1.1868999999999907,0
2018-01-31,103,test0_12940567,7.292187,,SH,0,600704,100,-25.218700000000016,0
2018-01-31,104,test0_12940567,10.343101999999998,,SZ,0,000671,100,-39.310199999999895,0
2018-01-31,105,test0_12940567,7.832348999999999,,SH,0,603993,100,-27.23489999999993,0
2018-01-31,106,test0_12940567,32.999897,,SH,0,600036,100,94.01030000000006,0
2018-01-31,107,test0_12940567,61.028302999999994,,SZ,0,300033,100,-629.8302999999997,0
2018-01-31,108,test0_12940567,12.013603,,SH,0,601186,100,-26.36029999999998,0
2018-01-31,109,test0_12940567,8.252474999999999,,SZ,0,000783,100,-25.247499999999867,0
2018-01-31,110,test0_12940567,5.961788,,SH,0,600415,100,-1.1788000000000132,0
2018-01-31,111,test0_12940567,3.7911369999999995,,SH,0,601099,100,-13.11369999999994,0
2018-01-31,112,test0_12940567,18.955685000000003,,SH,0,601166,100,-27.568500000000284,0
2018-01-31,113,test0_12940567,23.727116000000006,,SZ,0,002044,100,-41.711600000000715,0
2018-01-31,114,test0_12940567,52.065615,,SZ,0,002739,100,-2.561500000000194,0
2018-01-31,115,test0_12940567,73.442026,,SH,0,600436,100,-15.202599999999222,0
2018-01-31,116,test0_12940567,17.425226000000002,,SZ,0,002601,100,51.47739999999992,0
2018-01-31,117,test0_12940567,6.712013,,SZ,0,300315,100,-65.20130000000002,0
2018-01-31,118,test0_12940567,135.46062599999996,,SH,0,603833,100,747.9374000000035,0
2018-01-31,119,test0_12940567,7.622286,,SH,0,601169,100,-11.22860000000001,0
2018-01-31,120,test0_12940567,5.461638000000001,,SH,0,601018,100,-18.16380000000004,0
2018-01-31,121,test0_12940567,14.664397999999998,,SH,0,601800,100,-46.43979999999992,0
2018-01-31,122,test0_12940567,34.920472999999994,,SZ,0,300015,100,5.952700000000277,0
2018-01-31,123,test0_12940567,3.260978,,SH,0,600795,100,-14.097800000000005,0
2018-01-31,124,test0_12940567,9.952984999999998,,SH,0,600109,100,-37.29849999999981,0
2018-01-31,125,test0_12940567,38.591574,,SZ,0,000002,100,-103.15739999999991,0
2018-01-31,126,test0_12940567,14.504349999999999,,SZ,0,002027,100,-20.434999999999803,0
2018-01-31,127,test0_12940567,6.431929,,SH,0,601118,100,-58.19290000000006,0
2018-01-31,128,test0_12940567,19.905970000000003,,SZ,0,002252,100,-15.59700000000035,0
2018-01-31,129,test0_12940567,8.712613,,SH,0,601390,100,-22.261299999999906,0
2018-01-31,130,test0_12940567,6.932079,,SH,0,601328,100,-15.207899999999963,0
2018-01-31,131,test0_12940567,22.126635999999998,,SH,0,600030,100,-83.66359999999986,0
2018-01-31,132,test0_12940567,12.523755999999999,,SH,0,601633,100,-31.375599999999793,0
2018-01-31,133,test0_12940567,17.215163,,SH,0,600373,100,-58.51630000000014,0
2018-01-31,134,test0_12940567,13.173950999999999,,SZ,0,000625,100,-33.3950999999999,0
2018-01-31,135,test0_12940567,20.80624,,SH,0,600690,100,39.37600000000003,0
2018-01-31,136,test0_12940567,18.075421,,SH,0,600739,100,-40.54209999999969,0
2018-01-31,137,test0_12940567,10.083024,,SH,0,601006,100,-43.30239999999996,0
2018-01-31,138,test0_12940567,65.0195,,SZ,0,000423,100,63.050000000001205,0
2018-01-31,139,test0_12940567,28.968687999999997,,SZ,0,300124,100,-88.86879999999984,0
2018-01-31,140,test0_12940567,16.975091000000003,,SH,0,601997,100,36.490899999999726,0
2018-01-31,141,test0_12940567,17.795337000000004,,SH,0,600406,100,-86.53370000000038,0
2018-01-31,142,test0_12940567,10.513152999999999,,SH,0,601668,100,-39.315299999999986,0
2018-01-31,143,test0_12940567,19.515853000000003,,SZ,0,002142,100,53.414699999999726,0
2018-01-31,144,test0_12940567,9.762927999999999,,SZ,0,002500,100,-31.292799999999943,0
2018-01-31,145,test0_12940567,5.051515,,SH,0,601899,100,7.848499999999969,0
2018-01-31,146,test0_12940567,20.386114000000003,,SH,0,601211,100,-31.611400000000245,0
2018-01-31,147,test0_12940567,52.175648,,SZ,0,002508,100,133.43519999999955,0
2018-01-31,148,test0_12940567,55.80673699999999,,SZ,0,000651,100,13.326300000000657,0
2018-01-31,149,test0_12940567,10.453135,,SZ,0,000069,100,-10.313499999999998,0
2018-01-31,150,test0_12940567,4.2412719999999995,,SH,0,601991,100,-14.127199999999984,0
2018-01-31,151,test0_12940567,10.523155999999998,,SZ,0,002797,100,-31.315599999999755,0
